user_id,days_since_last_trip,trips_last_30d,monetary_total,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_combined_score,avg_trip_duration,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,rainy_ride_ratio,preffered_payment_encoded,avg_driver_rating_received,session_last_30d,session_last_60d,avg_time_on_app,avg_pages_visited,session_conversation_rate,engagement_score,account_age_days,activity_trend_30d,unique_active_days,days_since_last_session,has_session
R07240,28,1,350.38,2,3,3,3,33.05,14.22,1.1,0.29,0.24,0.33,0.14,0,4.343,5.0,5.0,165.0,4.0,0.2,660.0,351,0.5,21,0.0,1
R07241,16,2,353.15,3,4,3,3,40.11,15.35,1.14,0.42,0.26,0.26,0.26,0,4.337,4.0,4.0,96.75,3.5,0.25,338.62,427,0.67,19,0.0,1
R07242,2,2,401.07,5,4,4,4,36.0,14.77,1.15,0.5,0.55,0.23,0.14,0,4.255,1.0,1.0,59.0,2.0,0.0,118.0,417,0.67,20,0.0,1
R07243,9,2,560.7,3,4,5,4,33.19,16.59,1.21,0.31,0.27,0.15,0.31,0,4.073,3.0,3.0,50.0,3.0,0.0,150.0,177,0.67,25,0.0,1
R07244,25,1,384.65,2,3,3,3,32.5,17.94,1.27,0.19,0.38,0.44,0.38,0,4.044,6.0,6.0,63.17,3.0,0.17,189.51,89,0.5,15,0.0,1
R07246,6,4,413.51,4,5,4,4,28.41,15.17,1.15,0.55,0.41,0.41,0.32,0,3.864,6.0,6.0,155.0,3.17,0.33,491.35,272,0.8,22,0.0,1
R07247,5,2,523.13,4,4,5,4,32.32,17.15,1.21,0.73,0.09,0.36,0.18,0,4.259,6.0,6.0,121.0,2.83,0.5,342.43,485,0.67,22,0.0,1
R07248,9,1,352.23,3,3,3,3,30.44,15.53,1.2,0.22,0.5,0.44,0.28,0,3.994,6.0,6.0,53.5,3.0,0.17,160.5,332,0.5,18,0.0,1
R07249,2,3,470.65,5,5,5,5,31.65,16.25,1.17,0.65,0.74,0.35,0.13,0,4.213,2.0,2.0,9.5,5.0,0.0,47.5,508,0.75,22,0.0,1
R07251,0,2,380.8,5,4,3,4,31.47,15.5,1.21,0.68,0.68,0.32,0.11,0,3.874,3.0,3.0,80.33,2.33,0.33,187.17,527,0.67,19,0.0,1
R07252,22,1,385.43,2,3,3,3,38.47,16.72,1.12,0.63,0.16,0.47,0.16,0,4.263,3.0,3.0,306.0,2.67,0.67,817.02,565,0.5,19,0.0,1
R07253,52,0,341.3,1,1,2,1,35.72,16.22,1.09,0.67,0.61,0.17,0.17,0,4.206,7.0,7.0,124.86,3.14,0.43,392.06,680,0.0,18,0.0,1
R07254,3,2,376.77,5,4,3,4,35.38,15.09,1.08,0.48,0.33,0.38,0.19,0,4.148,6.0,6.0,41.5,2.67,0.0,110.8,728,0.67,20,0.0,1
R07255,12,1,417.88,3,3,4,3,30.67,15.3,1.21,0.43,0.71,0.24,0.19,0,3.943,9.0,9.0,39.89,2.44,0.11,97.33,130,0.5,21,0.0,1
R07256,29,1,368.81,2,3,3,3,29.24,14.3,1.17,0.33,0.29,0.24,0.19,0,4.257,7.0,7.0,51.86,3.0,0.29,155.58,504,0.5,21,0.0,1
R07257,20,1,186.06,2,3,1,2,39.33,16.11,1.11,0.44,0.11,0.0,0.22,0,4.544,5.0,5.0,99.8,4.6,0.0,459.08,706,0.5,9,0.0,1
R07258,49,0,311.46,1,1,2,1,33.18,15.23,1.14,0.12,0.35,0.35,0.24,0,4.3,7.0,7.0,189.71,2.71,0.14,514.11,213,0.0,16,0.0,1
R07259,3,3,566.86,5,5,5,5,31.45,15.88,1.1,0.29,0.23,0.35,0.29,0,4.271,3.0,3.0,69.33,2.33,0.0,161.54,190,0.75,30,0.0,1
R07260,8,2,572.7,4,4,5,4,31.38,16.25,1.17,0.31,0.31,0.24,0.24,0,4.224,3.0,3.0,27.0,2.67,0.0,72.09,277,0.67,27,0.0,1
R07261,12,2,347.28,3,4,3,3,32.39,15.11,1.17,0.56,0.61,0.17,0.17,0,4.006,6.0,6.0,75.17,3.5,0.17,263.1,378,0.67,18,0.0,1
R07262,18,3,346.68,2,5,3,3,37.59,16.13,1.19,0.24,0.59,0.29,0.24,0,3.888,8.0,8.0,116.12,2.75,0.25,319.33,214,0.75,17,0.0,1
R07263,18,1,406.63,2,3,4,3,32.52,14.05,1.13,0.43,0.39,0.26,0.13,0,4.413,8.0,8.0,95.5,1.88,0.0,179.54,203,0.5,21,0.0,1
R07264,20,1,357.72,2,3,3,3,33.79,14.96,1.16,0.26,0.21,0.26,0.26,0,4.242,4.0,4.0,22.25,2.25,0.25,50.06,567,0.5,19,0.0,1
R07265,7,6,400.19,4,5,4,4,35.14,15.22,1.14,0.57,0.24,0.33,0.14,0,3.919,4.0,4.0,184.25,2.25,0.0,414.56,486,0.86,19,0.0,1
R07266,3,4,555.48,5,5,5,5,38.63,16.57,1.14,0.56,0.26,0.33,0.37,0,4.178,6.0,6.0,70.67,2.67,0.17,188.69,141,0.8,26,0.0,1
R07267,42,0,438.45,1,1,4,2,34.43,14.87,1.2,0.09,0.22,0.39,0.3,0,4.217,3.0,3.0,20.33,2.0,0.0,40.66,717,0.0,22,0.0,1
R07268,10,1,326.81,3,3,2,3,21.95,14.59,1.06,0.3,0.3,0.25,0.1,0,4.14,7.0,7.0,39.14,2.43,0.14,95.11,574,0.5,20,0.0,1
R07269,117,0,249.24,1,1,1,1,30.56,13.75,1.06,0.31,0.12,0.19,0.06,0,4.494,4.0,4.0,67.0,4.25,0.0,284.75,234,0.0,16,0.0,1
R07270,72,0,368.82,1,1,3,2,34.71,17.11,1.16,0.24,0.24,0.24,0.18,0,4.2,7.0,7.0,84.14,4.14,0.0,348.34,724,0.0,17,0.0,1
R07271,20,1,425.83,2,3,4,3,32.12,14.86,1.13,0.12,0.38,0.29,0.21,0,4.221,6.0,6.0,90.67,2.83,0.0,256.6,104,0.5,22,0.0,1
R07272,35,0,318.46,1,1,2,1,32.0,14.39,1.12,0.37,0.42,0.26,0.16,0,4.058,4.0,4.0,48.25,3.0,0.0,144.75,657,0.0,19,0.0,1
R07274,1,2,386.41,5,4,3,4,33.9,15.54,1.11,0.43,0.19,0.24,0.1,0,4.062,4.0,4.0,134.25,3.0,0.0,402.75,127,0.67,21,0.0,1
R07275,17,1,298.5,2,3,2,2,23.56,14.3,1.08,0.67,0.22,0.5,0.17,0,4.017,5.0,5.0,139.0,3.4,0.4,472.6,630,0.5,16,0.0,1
R07276,26,1,283.39,2,3,1,2,31.57,15.62,1.18,0.29,0.29,0.36,0.43,0,4.114,3.0,3.0,20.0,3.33,0.33,66.6,249,0.5,13,0.0,1
R07277,33,0,333.98,1,1,2,1,35.71,16.71,1.16,0.47,0.0,0.41,0.18,0,4.165,7.0,7.0,226.86,3.14,0.14,712.34,192,0.0,17,0.0,1
R07278,11,1,426.61,3,3,4,3,31.43,16.82,1.13,0.19,0.33,0.29,0.29,0,3.976,4.0,4.0,15.25,1.75,0.0,26.69,290,0.5,20,0.0,1
R07279,21,2,529.1,2,4,5,4,33.11,15.68,1.17,0.22,0.37,0.3,0.3,0,4.207,2.0,2.0,6.0,3.0,0.5,18.0,632,0.67,26,0.0,1
R07280,32,0,456.17,1,1,4,2,37.65,15.95,1.12,0.61,0.3,0.22,0.17,0,4.148,3.0,3.0,26.0,4.33,0.67,112.58,83,0.0,22,0.0,1
R07282,5,1,217.38,4,3,1,3,37.69,12.3,1.06,0.31,0.31,0.38,0.12,0,4.112,5.0,5.0,45.6,2.2,0.2,100.32,622,0.5,16,0.0,1
R07283,6,2,418.84,4,4,4,4,32.57,14.83,1.14,0.3,0.26,0.3,0.17,0,4.243,7.0,7.0,79.14,2.57,0.14,203.39,573,0.67,23,0.0,1
R07284,4,1,348.57,4,3,3,3,37.94,16.71,1.2,0.56,0.25,0.06,0.38,0,4.2,1.0,1.0,302.0,1.0,0.0,302.0,191,0.5,16,0.0,1
R07285,18,1,370.18,2,3,3,3,24.67,13.99,1.14,0.52,0.33,0.24,0.19,0,4.39,3.0,3.0,81.0,2.67,0.0,216.27,463,0.5,21,0.0,1
R07286,51,0,304.68,1,1,2,1,29.81,14.73,1.19,0.31,0.31,0.19,0.12,0,4.475,4.0,4.0,528.25,2.25,0.25,1188.56,471,0.0,15,0.0,1
R07287,8,2,484.77,4,4,5,4,34.82,15.0,1.18,0.32,0.41,0.23,0.14,0,4.1,7.0,7.0,39.14,2.0,0.0,78.28,351,0.67,22,0.0,1
R07288,7,1,332.37,4,3,2,3,30.45,13.31,1.16,0.4,0.55,0.45,0.05,0,4.215,2.0,2.0,35.0,3.0,0.0,105.0,516,0.5,19,0.0,1
R07289,28,1,292.48,2,3,1,2,34.45,13.37,1.03,0.7,0.2,0.3,0.1,0,4.275,6.0,6.0,346.5,2.17,0.67,751.9,611,0.5,20,0.0,1
R07290,8,1,377.0,4,3,3,3,36.04,14.31,1.1,0.3,0.13,0.22,0.13,0,4.061,5.0,5.0,26.6,2.4,0.0,63.84,656,0.5,21,0.0,1
R07291,3,2,311.67,5,4,2,4,27.93,15.73,1.24,0.4,0.33,0.33,0.47,0,4.213,9.0,9.0,49.33,2.22,0.0,109.51,403,0.67,14,0.0,1
R07292,26,1,384.79,2,3,3,3,32.48,15.77,1.11,0.24,0.19,0.29,0.24,0,4.257,2.0,2.0,138.5,3.0,0.0,415.5,595,0.5,21,0.0,1
R07293,34,0,337.96,1,1,2,1,25.44,15.52,1.12,0.11,0.17,0.11,0.22,0,4.144,2.0,2.0,85.0,5.0,0.0,425.0,561,0.0,17,0.0,1
R07294,26,1,477.01,2,3,5,3,32.59,14.94,1.12,0.22,0.3,0.33,0.11,0,4.204,6.0,6.0,63.0,2.5,0.0,157.5,470,0.5,25,0.0,1
R07295,12,1,387.01,3,3,3,3,27.08,13.82,1.11,0.21,0.29,0.21,0.17,0,4.171,4.0,4.0,74.25,2.25,0.25,167.06,386,0.5,23,0.0,1
R07296,36,0,290.18,1,1,1,1,33.05,13.88,1.04,0.32,0.21,0.47,0.11,0,4.226,5.0,5.0,43.2,3.4,0.4,146.88,128,0.0,18,0.0,1
R07297,2,5,410.02,5,5,4,5,32.16,14.16,1.09,0.52,0.28,0.2,0.16,0,4.292,3.0,3.0,20.33,2.67,0.0,54.28,201,0.83,23,0.0,1
R07298,19,2,312.99,2,4,2,3,37.0,15.58,1.11,0.53,0.18,0.35,0.18,0,4.153,6.0,6.0,102.67,2.83,0.0,290.56,649,0.67,17,0.0,1
R07299,19,2,567.64,2,4,5,4,31.33,15.25,1.16,0.33,0.33,0.17,0.13,0,4.22,4.0,4.0,72.0,3.0,0.25,216.0,219,0.67,30,0.0,1
R07300,43,0,529.79,1,1,5,2,29.45,15.4,1.13,0.34,0.17,0.24,0.14,0,4.117,3.0,3.0,30.33,3.0,0.0,90.99,346,0.0,27,0.0,1
R07301,40,0,347.15,1,1,3,2,29.72,16.0,1.14,0.28,0.22,0.33,0.33,0,4.439,4.0,4.0,169.75,1.75,0.0,297.06,252,0.0,18,0.0,1
R07302,17,1,328.15,2,3,2,2,32.25,14.05,1.06,0.65,0.15,0.3,0.15,0,4.245,5.0,5.0,22.2,3.2,0.6,71.04,270,0.5,19,0.0,1
R07303,6,2,657.21,4,4,5,4,32.52,17.09,1.33,0.68,0.32,0.4,0.28,0,4.088,2.0,2.0,18.5,2.0,0.0,37.0,648,0.67,25,0.0,1
R07304,38,0,439.08,1,1,4,2,36.41,15.52,1.19,0.5,0.45,0.32,0.05,0,3.986,6.0,6.0,87.67,2.33,0.0,204.27,723,0.0,22,0.0,1
R07305,6,6,508.55,4,5,5,5,31.4,15.59,1.2,0.36,0.44,0.44,0.2,0,4.32,5.0,5.0,192.2,2.4,0.4,461.28,459,0.86,24,0.0,1
R07306,0,3,514.68,5,5,5,5,36.64,15.15,1.14,0.46,0.61,0.39,0.18,0,4.168,6.0,6.0,326.83,2.17,0.0,709.22,287,0.75,27,0.0,1
R07308,7,2,436.36,4,4,4,4,29.31,15.33,1.04,0.5,0.35,0.46,0.04,0,4.354,5.0,5.0,197.4,2.2,0.0,434.28,448,0.67,24,0.0,1
R07309,31,0,223.47,1,1,1,1,36.79,14.53,1.08,0.14,0.71,0.5,0.07,0,4.393,2.0,2.0,6.0,3.0,0.0,18.0,362,0.0,14,0.0,1
R07310,0,3,232.03,5,5,1,4,31.43,14.62,1.08,0.29,0.29,0.5,0.07,0,4.221,3.0,3.0,159.33,4.33,0.33,689.9,516,0.75,14,0.0,1
R07311,21,1,320.67,2,3,2,2,28.5,14.96,1.09,0.72,0.17,0.28,0.28,0,3.989,5.0,5.0,340.8,2.8,0.4,954.24,367,0.5,18,0.0,1
R07312,15,2,342.93,3,4,2,3,35.38,16.88,1.2,0.12,0.19,0.44,0.12,0,4.25,7.0,7.0,85.71,2.86,0.14,245.13,106,0.67,16,0.0,1
R07313,26,1,217.44,2,3,1,2,30.09,17.24,1.11,0.27,0.18,0.18,0.27,0,4.4,9.0,9.0,233.56,2.22,0.0,518.5,426,0.5,11,0.0,1
R07314,9,3,390.96,3,5,3,4,31.44,17.15,1.27,0.44,0.12,0.25,0.19,0,4.125,6.0,6.0,93.5,1.83,0.33,171.1,176,0.75,15,0.0,1
R07315,8,1,402.2,4,3,4,4,29.44,17.83,1.17,0.28,0.33,0.28,0.22,0,4.172,6.0,6.0,132.33,2.5,0.0,330.83,372,0.5,18,0.0,1
R07317,14,3,345.31,3,5,2,3,28.6,15.05,1.1,0.15,0.1,0.35,0.1,0,4.22,4.0,4.0,335.25,2.25,0.0,754.31,271,0.75,20,0.0,1
R07318,77,0,384.83,1,1,3,2,26.0,16.11,1.17,0.26,0.37,0.32,0.26,0,4.284,0.0,0.0,0.0,0.0,0.0,0.0,153,0.0,19,999.0,0
R07320,41,0,250.11,1,1,1,1,34.46,15.53,1.18,0.23,0.23,0.23,0.31,0,4.208,6.0,6.0,53.33,2.33,0.0,124.26,472,0.0,12,0.0,1
R07321,3,1,472.39,5,3,5,4,29.35,15.57,1.08,0.46,0.42,0.19,0.19,0,4.3,4.0,4.0,59.0,2.25,0.0,132.75,257,0.5,24,0.0,1
R07322,13,1,462.8,3,3,5,4,33.75,17.01,1.27,0.15,0.3,0.2,0.25,0,4.235,7.0,7.0,53.43,3.57,0.14,190.75,367,0.5,20,0.0,1
R07324,31,0,416.99,1,1,4,2,33.58,17.52,1.2,0.37,0.42,0.37,0.37,0,4.195,2.0,2.0,97.0,2.5,0.5,242.5,535,0.0,19,0.0,1
R07325,23,1,411.32,2,3,4,3,29.17,17.9,1.17,0.44,0.11,0.22,0.22,0,4.283,8.0,8.0,66.5,2.5,0.12,166.25,162,0.5,18,0.0,1
R07326,47,0,373.98,1,1,3,2,34.87,13.87,1.1,0.57,0.52,0.26,0.09,0,4.335,6.0,6.0,50.33,3.83,0.5,192.76,249,0.0,23,0.0,1
R07327,40,0,318.99,1,1,2,1,31.55,13.74,1.12,0.05,0.4,0.25,0.25,0,4.225,4.0,4.0,23.25,2.5,0.0,58.12,546,0.0,20,0.0,1
R07328,25,2,283.38,2,4,1,2,42.36,15.3,1.34,0.55,0.18,0.36,0.09,0,4.309,5.0,5.0,355.0,2.4,0.4,852.0,208,0.67,11,0.0,1
R07329,10,1,340.52,3,3,2,3,28.0,13.65,1.04,0.52,0.39,0.35,0.09,0,4.039,7.0,7.0,72.86,3.57,0.0,260.11,135,0.5,20,0.0,1
R07330,10,2,223.29,3,4,1,3,27.57,13.74,1.1,0.14,0.21,0.21,0.21,0,4.329,8.0,8.0,92.0,3.75,0.0,345.0,321,0.67,14,0.0,1
R07331,7,1,377.12,4,3,3,3,32.82,17.2,1.19,0.29,0.41,0.41,0.24,0,3.982,9.0,9.0,46.89,2.11,0.11,98.94,369,0.5,17,0.0,1
R07332,8,4,540.25,4,5,5,5,29.42,18.29,1.16,0.5,0.38,0.46,0.21,0,3.938,1.0,1.0,52.0,1.0,0.0,52.0,643,0.8,24,0.0,1
R07333,9,1,362.43,3,3,3,3,34.94,17.71,1.12,0.35,0.41,0.24,0.24,0,4.218,8.0,8.0,162.75,3.62,0.0,589.16,398,0.5,17,0.0,1
R07334,3,2,400.75,5,4,4,4,32.3,15.27,1.1,0.57,0.35,0.26,0.13,0,4.278,2.0,2.0,44.0,3.0,0.5,132.0,145,0.67,22,0.0,1
R07335,31,0,411.05,1,1,4,2,35.95,14.89,1.22,0.67,0.19,0.33,0.19,0,4.205,9.0,9.0,120.67,3.0,0.22,362.01,679,0.0,20,0.0,1
R07336,61,0,307.74,1,1,2,1,32.94,14.96,1.11,0.44,0.33,0.17,0.28,0,4.4,6.0,6.0,72.17,3.5,0.0,252.6,634,0.0,18,0.0,1
R07337,33,0,413.52,1,1,4,2,40.7,15.22,1.07,0.43,0.3,0.26,0.09,0,4.091,8.0,8.0,60.62,2.88,0.0,174.59,621,0.0,23,0.0,1
R07338,1,2,558.4,5,4,5,5,27.76,16.69,1.12,0.24,0.17,0.34,0.17,0,4.138,4.0,4.0,121.0,4.0,0.25,484.0,196,0.67,29,0.0,1
R07339,8,2,480.16,4,4,5,4,32.16,16.39,1.1,0.44,0.44,0.24,0.2,0,4.124,1.0,1.0,1.0,4.0,0.0,4.0,190,0.67,24,0.0,1
R07340,3,2,499.16,5,4,5,5,30.95,17.09,1.28,0.38,0.62,0.29,0.29,0,4.119,3.0,3.0,10.67,3.0,0.0,32.01,317,0.67,21,0.0,1
R07341,23,2,586.04,2,4,5,4,25.55,16.32,1.13,0.66,0.55,0.14,0.14,0,4.048,3.0,3.0,181.33,2.0,0.0,362.66,225,0.67,28,0.0,1
R07342,7,3,524.15,4,5,5,5,31.68,17.29,1.16,0.32,0.2,0.2,0.16,0,4.244,2.0,2.0,72.5,3.0,0.0,217.5,554,0.75,25,0.0,1
R07343,1,3,445.13,5,5,4,5,27.76,17.64,1.13,0.43,0.48,0.29,0.14,0,4.157,4.0,4.0,121.5,1.75,0.5,212.62,69,0.75,21,0.0,1
R07344,20,2,285.24,2,4,1,2,38.0,17.26,1.21,0.0,0.46,0.23,0.23,0,4.2,6.0,6.0,349.67,3.0,0.17,1049.01,284,0.67,13,0.0,1
R07345,12,3,442.18,3,5,4,4,32.95,15.81,1.16,0.45,0.32,0.36,0.18,0,4.223,4.0,4.0,66.0,2.0,0.0,132.0,396,0.75,22,0.0,1
R07346,1,2,280.23,5,4,1,3,27.25,13.75,1.18,0.19,0.31,0.31,0.12,0,4.212,2.0,2.0,17.0,4.0,0.0,68.0,678,0.67,16,0.0,1
R07347,35,0,291.52,1,1,1,1,33.94,14.62,1.08,0.17,0.17,0.22,0.06,0,4.178,7.0,7.0,48.71,4.57,0.14,222.6,594,0.0,18,0.0,1
R07348,18,3,292.08,2,5,1,3,28.56,15.67,1.08,0.38,0.5,0.12,0.19,0,3.981,4.0,4.0,35.25,2.5,0.0,88.12,531,0.75,15,0.0,1
R07349,16,1,412.74,3,3,4,3,29.36,15.2,1.17,0.36,0.55,0.23,0.27,0,4.232,8.0,8.0,30.12,2.62,0.12,78.91,456,0.5,22,0.0,1
R07350,14,2,368.32,3,4,3,3,29.25,15.62,1.08,0.45,0.3,0.55,0.15,0,4.15,2.0,2.0,103.5,3.0,0.0,310.5,619,0.67,19,0.0,1
R07351,21,1,490.41,2,3,5,3,28.73,15.22,1.16,0.31,0.46,0.19,0.15,0,4.246,6.0,6.0,76.83,2.0,0.0,153.66,661,0.5,26,0.0,1
R07352,4,2,398.22,4,4,4,4,32.1,15.57,1.16,0.25,0.45,0.25,0.25,0,4.09,4.0,4.0,72.0,4.0,0.0,288.0,541,0.67,19,0.0,1
R07353,1,1,332.28,5,3,2,3,28.35,16.62,1.14,0.24,0.12,0.24,0.29,0,3.888,6.0,6.0,56.67,3.5,0.5,198.34,652,0.5,17,0.0,1
R07354,19,1,238.57,2,3,1,2,32.71,14.46,1.06,0.57,0.36,0.36,0.14,0,4.293,4.0,4.0,81.5,4.5,0.0,366.75,706,0.5,14,0.0,1
R07355,19,2,381.83,2,4,3,3,22.75,17.58,1.21,0.12,0.44,0.31,0.12,0,4.181,5.0,5.0,46.6,2.8,0.2,130.48,167,0.67,16,0.0,1
R07357,20,1,306.98,2,3,2,2,35.56,15.9,1.08,0.62,0.25,0.31,0.12,0,4.269,3.0,3.0,103.33,3.67,0.0,379.22,194,0.5,15,0.0,1
R07358,39,0,329.72,1,1,2,1,28.68,14.98,1.07,0.63,0.37,0.26,0.11,0,4.005,6.0,6.0,53.83,3.17,0.17,170.64,642,0.0,19,0.0,1
R07359,19,2,445.1,2,4,4,3,31.16,14.31,1.13,0.52,0.4,0.16,0.2,0,4.256,3.0,3.0,148.67,3.0,0.33,446.01,215,0.67,24,0.0,1
R07360,10,2,393.05,3,4,3,3,31.71,14.94,1.19,0.14,0.38,0.29,0.29,0,4.11,8.0,8.0,56.5,3.0,0.0,169.5,406,0.67,20,0.0,1
R07361,0,1,495.79,5,3,5,4,33.42,15.8,1.21,0.33,0.62,0.38,0.08,0,4.15,5.0,5.0,87.0,2.2,0.2,191.4,619,0.5,24,0.0,1
R07362,18,3,410.02,2,5,4,4,33.17,14.69,1.13,0.3,0.3,0.26,0.22,0,4.183,3.0,3.0,69.0,3.67,0.0,253.23,725,0.75,23,0.0,1
R07363,13,2,427.2,3,4,4,4,32.79,15.87,1.18,0.58,0.32,0.32,0.21,0,4.321,2.0,2.0,697.0,1.0,0.5,697.0,165,0.67,19,0.0,1
R07364,43,0,393.82,1,1,3,2,31.58,15.95,1.25,0.26,0.47,0.42,0.42,0,4.195,6.0,6.0,37.17,3.5,0.33,130.1,283,0.0,18,0.0,1
R07365,13,2,353.74,3,4,3,3,30.94,15.91,1.12,0.33,0.28,0.33,0.06,0,4.067,6.0,6.0,31.83,3.0,0.17,95.49,146,0.67,18,0.0,1
R07366,12,3,460.11,3,5,4,4,30.54,14.82,1.18,0.38,0.17,0.29,0.21,0,4.05,7.0,7.0,36.86,3.57,0.0,131.59,471,0.75,24,0.0,1
R07368,23,2,414.12,2,4,4,3,33.42,17.0,1.21,0.42,0.63,0.37,0.26,0,4.221,4.0,4.0,376.0,1.5,0.25,564.0,208,0.67,19,0.0,1
R07369,6,5,434.46,4,5,4,4,32.71,16.27,1.21,0.33,0.14,0.24,0.19,0,4.205,1.0,1.0,41.0,5.0,0.0,205.0,557,0.83,21,0.0,1
R07370,12,2,460.35,3,4,4,4,30.5,15.96,1.17,0.59,0.14,0.27,0.05,0,4.105,7.0,7.0,241.0,2.71,0.0,653.11,224,0.67,22,0.0,1
R07371,42,0,393.83,1,1,3,2,26.53,16.22,1.19,0.42,0.47,0.26,0.16,0,4.189,4.0,4.0,62.5,3.5,0.25,218.75,367,0.0,19,0.0,1
R07372,4,3,474.28,4,5,5,5,33.25,15.28,1.22,0.25,0.54,0.25,0.42,0,4.046,3.0,3.0,115.0,1.0,0.0,115.0,363,0.75,24,0.0,1
R07373,1,4,362.8,5,5,3,4,30.89,15.13,1.15,0.26,0.37,0.32,0.21,0,4.337,5.0,5.0,21.8,2.2,0.2,47.96,464,0.8,18,0.0,1
R07374,9,1,309.16,3,3,2,3,31.73,16.67,1.16,0.47,0.47,0.53,0.27,0,3.787,5.0,5.0,156.6,3.0,0.6,469.8,593,0.5,15,0.0,1
R07375,5,1,342.5,4,3,2,3,39.53,16.48,1.07,0.32,0.21,0.21,0.11,0,4.358,5.0,5.0,90.0,3.6,0.0,324.0,256,0.5,19,0.0,1
R07376,23,3,327.94,2,5,2,3,31.11,15.11,1.11,0.67,0.11,0.56,0.39,0,4.289,8.0,8.0,148.88,2.75,0.12,409.42,435,0.75,18,0.0,1
R07377,9,5,256.45,3,5,1,3,19.8,14.07,1.16,0.33,0.27,0.07,0.33,0,4.207,6.0,6.0,47.83,3.0,0.33,143.49,526,0.83,15,0.0,1
R07378,5,2,458.03,4,4,4,4,30.76,17.08,1.17,0.19,0.57,0.24,0.24,0,4.152,3.0,3.0,83.67,5.0,0.33,418.35,107,0.67,21,0.0,1
R07379,5,2,374.17,4,4,3,4,36.57,14.13,1.1,0.3,0.43,0.26,0.26,0,4.352,5.0,5.0,451.6,3.0,0.0,1354.8,517,0.67,23,0.0,1
R07380,3,2,405.82,5,4,4,4,30.4,16.36,1.16,0.15,0.3,0.25,0.15,0,4.215,5.0,5.0,368.6,3.0,0.0,1105.8,724,0.67,19,0.0,1
R07381,0,3,389.98,5,5,3,4,32.65,12.81,1.08,0.65,0.31,0.35,0.23,0,4.081,3.0,3.0,31.0,2.0,0.67,62.0,177,0.75,26,0.0,1
R07382,23,1,401.01,2,3,4,3,34.29,15.47,1.17,0.52,0.57,0.33,0.33,0,4.281,2.0,2.0,87.0,1.5,1.0,130.5,361,0.5,21,0.0,1
R07383,73,0,266.2,1,1,1,1,34.47,13.48,1.02,0.26,0.32,0.32,0.05,0,4.158,5.0,5.0,57.0,2.4,0.2,136.8,495,0.0,19,0.0,1
R07384,23,2,412.02,2,4,4,3,34.41,15.36,1.1,0.5,0.32,0.23,0.09,0,4.141,4.0,4.0,16.0,1.25,0.0,20.0,140,0.67,21,0.0,1
R07385,19,2,427.38,2,4,4,3,36.46,13.72,1.19,0.25,0.12,0.25,0.29,0,4.087,3.0,3.0,87.0,2.0,0.0,174.0,576,0.67,23,0.0,1
R07386,10,3,427.08,3,5,4,4,31.3,15.79,1.1,0.35,0.17,0.17,0.26,0,4.174,2.0,2.0,44.0,1.0,0.0,44.0,631,0.75,22,0.0,1
R07387,11,1,457.0,3,3,4,3,33.74,14.85,1.21,0.35,0.35,0.3,0.39,0,4.139,5.0,5.0,206.4,2.2,0.2,454.08,255,0.5,23,0.0,1
R07388,71,0,324.24,1,1,2,1,29.12,15.1,1.19,0.41,0.59,0.47,0.18,0,3.953,5.0,5.0,29.8,2.0,0.0,59.6,278,0.0,17,0.0,1
R07389,3,4,351.28,5,5,3,4,32.5,14.84,1.11,0.55,0.25,0.3,0.15,0,4.26,8.0,8.0,102.88,2.5,0.38,257.2,157,0.8,20,0.0,1
R07390,8,1,325.33,4,3,2,3,29.94,15.21,1.18,0.29,0.24,0.24,0.18,0,4.441,7.0,7.0,51.86,3.0,0.0,155.58,375,0.5,17,0.0,1
R07391,41,0,309.02,1,1,2,1,31.36,18.35,1.12,0.36,0.21,0.07,0.14,0,4.35,4.0,4.0,21.0,1.5,0.0,31.5,272,0.0,14,0.0,1
R07392,51,0,372.11,1,1,3,2,28.05,15.92,1.09,0.2,0.15,0.3,0.15,0,4.26,4.0,4.0,110.25,1.5,0.0,165.38,500,0.0,20,0.0,1
R07393,31,0,343.28,1,1,2,1,27.18,15.73,1.17,0.29,0.12,0.29,0.24,0,4.3,9.0,9.0,45.78,3.22,0.22,147.41,706,0.0,17,0.0,1
R07396,22,2,303.05,2,4,2,3,29.81,17.23,1.06,0.44,0.12,0.44,0.12,0,4.037,3.0,3.0,51.33,2.67,0.0,137.05,428,0.67,16,0.0,1
R07397,7,2,323.33,4,4,2,3,37.3,14.22,1.1,0.2,0.25,0.45,0.2,0,4.29,7.0,7.0,76.29,3.0,0.0,228.87,597,0.67,20,0.0,1
R07398,0,5,457.8,5,5,4,5,32.0,13.56,1.14,0.48,0.22,0.19,0.19,0,4.044,5.0,5.0,172.4,3.4,0.0,586.16,484,0.83,26,0.0,1
R07399,28,1,266.43,2,3,1,2,25.76,13.65,1.1,0.35,0.18,0.35,0.12,0,4.4,5.0,5.0,46.8,2.2,0.0,102.96,206,0.5,15,0.0,1
R07400,25,2,462.6,2,4,5,4,29.12,14.1,1.16,0.15,0.27,0.31,0.27,0,4.158,4.0,4.0,30.5,3.75,0.25,114.38,252,0.67,26,0.0,1
